News ID,Date,Title,Content,Image URL
87037,ජන 03 පෙ.ව.  6:30,රාජ්‍ය සේවය අද සිට සාමාන්‍ය පරිදි,"රාජ්‍ය සේවා කටයුතු අද (03) දිනයේ සිට සාමාන්‍ය පරිදි ක්‍රියාත්මක වන බව රාජ්‍ය සේවා, පළාත් සභා හා පළාත් පාලන අමාත්‍යාංශය පවසනවා.  සෞඛ්‍ය සේවා අධ්‍යක්ෂ ජනරාල්වරයා ලබාදුන් උපදෙස් අනුව මෙලෙස රාජ්‍ය සේවය පූර්ණ ධාරිතාවයකින් පවත්වාගෙන යන බවයි එම අමාත්‍යාංශය සඳහන් කළේ.  ඊට අදාළ උපදෙස් මේ වනවිටත් අමාත්‍යාංශ ලේකම්වරුන් ඇතුළු රාජ්‍ය ආයතන ප්‍රධානීන් වෙත නිකුත් කර තිබෙනවා.",https://news.bhashalanka.com/image-library/goveoffice.jpg
87038,ජන 03 පෙ.ව.  6:33,සපුගස්කන්ද බොරතෙල් පිරිපහදුව අද සිට යළි වැසේ,විදේශ විනිමය අර්බුදය හේතුවෙන් අද (03) සිට සපුගස්කන්ද බොරතෙල් පිරිපහදුව යළි වසා දමීමට තීරණය කර ඇති බව බලශක්ති අමාත්‍යංශය පවසනවා.  ඒ අනුව යළි ජනවාරි 30 වනදා එය යළි ආරම්භ කිරීමට බලාපොරොත්තු වන බවද එම අමාත්‍යංශය සඳහන් කළා.  මේ හේතුවෙන් ඉන්ධන හිඟයක් ඇති නොවන බවයි එම අමාත්‍යංශය වැඩිදුරටත් සඳහන් කළේ.,https://news.bhashalanka.com/image-library/sapugaskanda-22.jpg
87039,ජන 03 පෙ.ව.  6:38,යොවුන් ලෝක කුසලානය සදහා ශ්‍රී ලංකා සංචිතය නම් කෙරේ,"වයස අවුරුදු 19න් පහළ ලෝක කුසලාන එක්දින ක්‍රිකට් තරගාවලිය සදහා වන ශ්‍රී ලංකා යොවුන් සංචිතය ශ්‍රී ලංකා ක්‍රිකට් ආයතනය විසින් ප්‍රකාශයට පත් කර තිබෙනවා.  දුනිත් වෙල්ලාලගේ නායකත්වය දරන සංචිතයට ක්‍රීඩකයින් 17 දෙනෙකු ඇතුළත් වනවා.  මෙවර යොවුන් ලෝක කුසලානයේ දී ශ්‍රී ලංකාව D කාණ්ඩයෙන් තරග වදින අතර, මූලික වටයේ දී ඔවුන්ගේ ප්‍රතිවාදීන් වන්නේ ඔස්ට්‍රේලියාව, සත්කාරක කොදෙව්වන් හා ස්කොට්ලන්තයයි.  සංචිතය පහතින්.  Dunith Wellalage (C), Shevon Daniel, Anjala Bandara, Pawan Pathiraja, Sadisha Rajapaksa, Wanuja Sahan Kumara, Raveen De Silva (VC), Ranuda Somarathne, Malsha Tharupathi, Traveen Mathew, Yasiru Rodrigo, Matheesha Pathirana, Chamidu Wickramasinghe, Vinuja Ranpul, Sakuna Liyanage, Abhisheak Liyanaarachchi, Sadeesh Jayawardena",https://news.bhashalanka.com/image-library/srilanka-u19-11.jpg
87040,ජන 03 පෙ.ව.  9:02,ප්‍රධාන මාර්ග කිහිපයක වාහන තදබදයක්,කොළඹ නගරයට පිවිසෙන ප්‍රධාන මාර්ග කිහිපයක දැඩි රථ වාහන තදබදයක් වාර්තා වන බව පොලීසිය පවසනවා.,https://news.bhashalanka.com/image-library/traffic-alert-1.jpg
87041,ජන 03 පෙ.ව.  9:18,නව වසරේ පළමු අමාත්‍ය මණ්ඩල රැස්වීම අද,නව වසරේ පළමු අමාත්‍ය මණ්ඩල රැස්වීම අද (03) අද පස්වරුවේ පැවැත්වීමට නියමිතව තිබෙනවා.  ඒ අනුව පස්වරු 5.00 ට ජනාධිපති ලේකම් කාර්යාලයේදී මෙය පැවැත්වීමට නියමිතයි.  එසේම රටේ වත්මන් ආර්ථික තත්ත්වය සම්බන්ධයෙන් කරුණු සකච්ඡා කිරීමට මහ බැංකු අධිපතිවරයා හා මුදල් අමාත්‍යංශ ලේකම්වරයා අද කැඳවා තිබුණත් එම හමුව කල් දමා තිබෙනවා.  ඒ අද දිනයේ කැබිනට් පත්‍රිකා විශාල ප්‍රමාණයක් සාකච්ඡාවට ලක් කිරීමට තිබෙන බැවින් බවයි වාර්තා වන්නේ.,https://news.bhashalanka.com/image-library/presidential-secretariat.jpg
87042,ජන 03 පෙ.ව.  9:23,කොවිඩ් මර්දන එන්නතේ සිව්වන මාත්‍රාවක් ලබාදීමට ඊශ්‍රායලයේ අනුමැතිය,ඊශ්‍රායලයේ වයස අවුරුදු 60 ට වැඩි පුද්ගලයින්ට සහ සෞඛ්‍ය කාර්යමණ්ඩල සඳහා කොවිඩ් මර්දන එන්නතේ සිව්වන මාත්‍රාවක් ලබාදීම සඳහා අනුමැතිය ලබාදී තිබෙනවා.  ඊශ්‍රායල අගමැති නෆ්තාලි බෙනට් ඊයේ (02) මේ බව නිවේදනය කළා.  ඒ අනුව ඔහු සඳහන් කරන්නේ එරට සෞඛ්‍ය බලධාරීන්ගේ අනුමැතිය මේ සඳහා හිමිව ඇති බවයි.,https://news.bhashalanka.com/image-library/vaccine1.jpg
87043,ජන 03 පෙ.ව.  9:31,පළාත් සභා මැතිවරණය පැවැත්වීමට ආණ්ඩුව සූදානම් - දිනේෂ් ගුණවර්ධන,පළාත් සභා මැතිවරණය පැවැත්වීමට ආණ්ඩුව සූදානම් බව අධ්‍යාපන අමාත්‍ය දිනේෂ් ගුණවර්ධන පවසනවා.  ඒ අනුව ඔහු සඳහන් කරන්නේ නව පනත සකස් කිරීමෙන් අනතුරුව මෙම පළාත් සභා මැතිවරණය පැවැත්විය හැකි බවයි.,https://news.bhashalanka.com/image-library/dinesh-uh.png
87044,ජන 03 පෙ.ව.  9:38,ගොවියා කට ඇරන් බලා හිටියට වන්දි දෙන්න බෑ - මහින්දානන්ද අලුත්ගමගේ,කෘෂි හානි සම්බන්ධයෙන් වන්දි ලබාදෙන්නේ රජය ලබාදුන් පොහොර වර්ග හතර භාවිත කළ පිරිස් සඳහා පමණක් බව කෘෂිකර්ම අමාත්‍ය මහින්දානන්ද අලුත්ගමගේ පවසනවා.  ඒ අනුව අදාළ පොහොර භාවිතා කිරීමෙන් පසු නිෂ්පාදනය අඩුවුවහොත් පමණක් වන්දි ලබා දෙන බවයි අමාත්‍යවරයා සඳහන් කළේ.,https://news.bhashalanka.com/image-library/mahindananda-aluthgamage.jpg
87045,ජන 03 පෙ.ව.  9:45,සංශෝධිත බස් ගාස්තු නිවේදනය හෙට පුවත්පත්වලින්,සංශෝධිත බස් ගාස්තු නිවේදනය හෙට (04) පුවත්පත් මඟින් ප්‍රකාශයට පත් කිරීමට නියමිතව තිබෙනවා.  නව බස් ගාස්තු සංශෝධනය අනිද්දා සිට ක්‍රියාත්මක වීමට නියමිතයි.  දුර ප්‍රමාණය අනුව වැඩි වූ 17% ක බස් ගාස්තුව අනුව නව ගාස්තු ඉදිරි දින දෙක තුළ පුවත්පත් දැන්වීම් මගින් ප්‍රසිද්ධ කරන බවයි ප්‍රවාහන රාජ්‍ය අමාත්‍ය දිලුම් අමුණුගම පසුගියදා සඳහන් කළේ.,https://news.bhashalanka.com/image-library/bus1.jpg
87046,ජන 03 පෙ.ව.  9:53,හෙට සිට විශේෂ මදුරු මර්දන වැඩසටහනක්,හෙට (04) සිට විශේෂ ඩෙංගු මර්දන වැඩසටහන් ක්‍රියාත්මක කරන බව ජාතික ඩෙංගු මර්දන ඒකකය පවසනවා.  ඒ අනුව ඩෙංගු අවදානම වැඩි දිස්ත්‍රික්ක 15 ක මෙය ක්‍රියාත්මක කිරීමට නියමිතයි.  අදාළ දිස්ත්‍රික්කවල සෞඛ්‍ය වෛද්‍ය නිලධාරි කාර්යාල 81ක එම වැඩසටහන ලබන 10 වැනිදා දක්වා ක්‍රියාත්මක වනවා.,https://news.bhashalanka.com/image-library/dengue.jpg
